query_id,applicant_id,feature_name,intervention_value
q00285,14d97d5e-e20a-beee-0c43-54d90db75c06,existing_debt_obligations,6091.485234210329
q00286,14d97d5e-e20a-beee-0c43-54d90db75c06,observed_cash_balance_p10,1227.9859537382947
q00287,14d97d5e-e20a-beee-0c43-54d90db75c06,observed_revenue_trend_3mo,-0.7819904393830645
q00288,d9d55f55-dc00-7334-40c5-60e9fb1f9f73,intended_use_of_funds,2.0
q00289,d9d55f55-dc00-7334-40c5-60e9fb1f9f73,observed_overdraft_count_3mo,6.0
q00290,d9d55f55-dc00-7334-40c5-60e9fb1f9f73,observed_overdraft_count_3mo,0.0
q00291,d3bfbe01-0bc9-67a1-6e67-b87d3efedae7,observed_monthly_revenue_avg_3mo,141866.1008605629
q00292,d3bfbe01-0bc9-67a1-6e67-b87d3efedae7,aggregate_credit_utilization,0.5718653234367229
q00293,d3bfbe01-0bc9-67a1-6e67-b87d3efedae7,invoice_payment_delinquency_rate,0.15724310992307516
q00294,d8d1bb44-2ed6-01c9-4b84-a5e2be150ce4,employee_count_bucket,2.0
q00295,d8d1bb44-2ed6-01c9-4b84-a5e2be150ce4,geography_region,1.0
q00296,d8d1bb44-2ed6-01c9-4b84-a5e2be150ce4,observed_monthly_revenue_avg_3mo,177947.0332658593
q00297,84b2a6bd-9aab-c7d7-751b-0fbf5b86f569,observed_revenue_trend_3mo,1.1018708356290177
q00298,84b2a6bd-9aab-c7d7-751b-0fbf5b86f569,requested_amount,25162.23824587362
q00299,84b2a6bd-9aab-c7d7-751b-0fbf5b86f569,invoice_payment_delinquency_rate,0.29133812038625917
q00300,6c9b6c52-0ce1-a900-e00e-42c803f3cc6f,observed_overdraft_count_3mo,6.0
q00301,6c9b6c52-0ce1-a900-e00e-42c803f3cc6f,days_since_last_external_decline,11.77855277766246
q00302,6c9b6c52-0ce1-a900-e00e-42c803f3cc6f,invoice_payment_delinquency_rate,0.18052724562582412
q00303,8306dd1b-cccf-29cc-7d61-e20c0ed76175,requested_amount,21512.581253462573
q00304,8306dd1b-cccf-29cc-7d61-e20c0ed76175,invoice_payment_delinquency_rate,0.10196111392653767
q00305,8306dd1b-cccf-29cc-7d61-e20c0ed76175,vintage_years,6.1800644764972565
q00306,2f4b161c-bb0c-7294-3291-54006420da95,prior_loans_default_count,0.0
q00307,2f4b161c-bb0c-7294-3291-54006420da95,observed_overdraft_count_3mo,1.0
q00308,2f4b161c-bb0c-7294-3291-54006420da95,days_since_last_inquiry_elsewhere,12.819155645579077
q00309,f97dc755-077c-7b98-a630-c1ca2ba19df6,observed_revenue_trend_3mo,-0.27138070076304566
q00310,f97dc755-077c-7b98-a630-c1ca2ba19df6,observed_revenue_volatility,1.1059545908824557
q00311,f97dc755-077c-7b98-a630-c1ca2ba19df6,intended_use_of_funds,1.0
q00312,357cddbb-8962-ab36-ecc9-a1df56b448ed,vintage_years,8.130559494838257
q00313,357cddbb-8962-ab36-ecc9-a1df56b448ed,recent_inquiries_count_6mo,5.0
q00314,357cddbb-8962-ab36-ecc9-a1df56b448ed,owner_personal_credit_band,2.0
q00315,913b1fe0-4869-c930-9f2f-edfe25eb90be,bookkeeping_recency_days,11.723383514238552
q00316,913b1fe0-4869-c930-9f2f-edfe25eb90be,requested_amount,30639.084077588188
q00317,913b1fe0-4869-c930-9f2f-edfe25eb90be,has_linked_bank_feed,1.0
q00318,c9bcd0e9-e8a6-1153-7e60-844f72221cd6,observed_cash_balance_p10,1791.77325857518
q00319,c9bcd0e9-e8a6-1153-7e60-844f72221cd6,recent_inquiries_count_6mo,2.0
q00320,c9bcd0e9-e8a6-1153-7e60-844f72221cd6,existing_debt_obligations,9823.530635516236
q00321,64be5c6f-aeec-4458-dc59-f5a22ac3e7a3,invoice_payment_delinquency_rate,0.2854356600295877
q00322,64be5c6f-aeec-4458-dc59-f5a22ac3e7a3,existing_debt_obligations,10131.905466625514
q00323,64be5c6f-aeec-4458-dc59-f5a22ac3e7a3,observed_revenue_trend_3mo,-0.3241647974487074
q00324,d42056f9-5bb8-4f5e-5c84-8f5acfaa281a,stated_time_in_business,2.3718762008663457
q00325,d42056f9-5bb8-4f5e-5c84-8f5acfaa281a,observed_overdraft_count_3mo,4.0
q00326,d42056f9-5bb8-4f5e-5c84-8f5acfaa281a,owner_personal_credit_band,2.0
q00327,16be7c94-9e99-c8a1-1c8c-398215c0a77c,aggregate_credit_utilization,0.7757423264039979
q00328,16be7c94-9e99-c8a1-1c8c-398215c0a77c,platform_active_months,22.0
q00329,16be7c94-9e99-c8a1-1c8c-398215c0a77c,aggregate_credit_utilization,0.7269856445236119
q00330,3d17b29e-a183-48da-8373-76460b468997,observed_overdraft_count_3mo,0.0
q00331,3d17b29e-a183-48da-8373-76460b468997,existing_debt_obligations,7733.345357269634
q00332,3d17b29e-a183-48da-8373-76460b468997,invoice_payment_delinquency_rate,0.3640762116135115
q00333,c0579189-55d6-47b8-8c52-8ce52a343994,existing_debt_obligations,9232.708427618058
q00334,c0579189-55d6-47b8-8c52-8ce52a343994,sector,4.0
q00335,c0579189-55d6-47b8-8c52-8ce52a343994,recent_inquiries_count_6mo,6.0
q00336,082d39db-a04c-3204-765a-e29c395d0267,aggregate_credit_utilization,0.23551070121804726
q00337,082d39db-a04c-3204-765a-e29c395d0267,observed_cash_balance_p10,1875.4409025945215
q00338,082d39db-a04c-3204-765a-e29c395d0267,platform_active_months,21.0
q00339,0d677ce8-61ee-da45-f24c-193d9e5e1e80,platform_active_months,26.0
q00340,0d677ce8-61ee-da45-f24c-193d9e5e1e80,stated_annual_revenue,3397099.3790712347
q00341,0d677ce8-61ee-da45-f24c-193d9e5e1e80,observed_monthly_revenue_avg_3mo,357228.0541466198
q00342,8b98386e-a006-0953-37e5-2236bcf4ec34,aggregate_credit_utilization,0.43097372492714286
q00343,8b98386e-a006-0953-37e5-2236bcf4ec34,observed_cash_balance_p10,13.217718025397458
q00344,8b98386e-a006-0953-37e5-2236bcf4ec34,observed_revenue_volatility,0.8822604930892746
q00345,4d12491a-ae9b-c0b5-79e8-2336c13bc9b6,account_age_days,268.0
q00346,4d12491a-ae9b-c0b5-79e8-2336c13bc9b6,recent_inquiries_count_6mo,2.0
q00347,4d12491a-ae9b-c0b5-79e8-2336c13bc9b6,observed_cash_balance_p10,1048.8414308892452
q00348,e1abfe15-277d-6d2a-d8df-2fecb4a49d30,observed_monthly_revenue_avg_3mo,274844.89623998204
q00349,e1abfe15-277d-6d2a-d8df-2fecb4a49d30,recent_inquiries_count_6mo,6.0
q00350,e1abfe15-277d-6d2a-d8df-2fecb4a49d30,observed_revenue_volatility,0.6929983352316544
q00351,aa8481ad-62ca-0a4d-0cfc-21bf05d74862,multi_lender_inquiry_count_30d,4.0
q00352,aa8481ad-62ca-0a4d-0cfc-21bf05d74862,stated_time_in_business,6.11362286820707
q00353,aa8481ad-62ca-0a4d-0cfc-21bf05d74862,observed_revenue_volatility,1.528099972517996
q00354,4d87133a-d525-6d14-1caa-cdfb86e5e790,invoice_payment_delinquency_rate,0.1435421282556543
q00355,4d87133a-d525-6d14-1caa-cdfb86e5e790,stated_time_in_business,7.98001497319993
q00356,4d87133a-d525-6d14-1caa-cdfb86e5e790,observed_overdraft_count_3mo,1.0
q00357,1b5e6d21-1b9b-b946-8339-b896f6397357,invoice_payment_delinquency_rate,0.17484408970113172
q00358,1b5e6d21-1b9b-b946-8339-b896f6397357,observed_overdraft_count_3mo,2.0
q00359,1b5e6d21-1b9b-b946-8339-b896f6397357,observed_cash_balance_p10,1283.7440507403041
q00360,4b3320b4-892f-7d81-e9a2-4b999ae09cdd,observed_cash_balance_p10,-796.6505991908537
q00361,4b3320b4-892f-7d81-e9a2-4b999ae09cdd,multi_lender_inquiry_count_30d,5.0
q00362,4b3320b4-892f-7d81-e9a2-4b999ae09cdd,stated_time_in_business,6.01311923547381
q00363,0396e9a7-7721-c479-62aa-9638b589c3e2,employee_count_bucket,1.0
q00364,0396e9a7-7721-c479-62aa-9638b589c3e2,owner_personal_credit_band,3.0
q00365,0396e9a7-7721-c479-62aa-9638b589c3e2,days_since_last_inquiry_elsewhere,70.04411656586528
q00366,a73babbd-1f6a-1129-5df4-a4e7edabd6a5,invoice_payment_delinquency_rate,0.09311405436808029
q00367,a73babbd-1f6a-1129-5df4-a4e7edabd6a5,recent_inquiries_count_6mo,1.0
q00368,a73babbd-1f6a-1129-5df4-a4e7edabd6a5,multi_lender_inquiry_count_30d,0.0
q00369,f6c3309d-26ff-1c5f-af85-278a679a4129,observed_revenue_volatility,1.8160529453155871
q00370,f6c3309d-26ff-1c5f-af85-278a679a4129,observed_cash_balance_p10,-1058.9263400298944
q00371,f6c3309d-26ff-1c5f-af85-278a679a4129,stated_time_in_business,11.318917815567758
q00372,07beab4a-5422-40ac-c411-470c336924e0,prior_loans_default_count,2.0
q00373,07beab4a-5422-40ac-c411-470c336924e0,observed_revenue_trend_3mo,-0.6402393609142785
q00374,07beab4a-5422-40ac-c411-470c336924e0,observed_revenue_trend_3mo,-0.38424410047188096
q00375,56319cf9-08c7-bcec-d78d-4b2f4381a524,owner_personal_credit_band,4.0
q00376,56319cf9-08c7-bcec-d78d-4b2f4381a524,observed_revenue_trend_3mo,0.085260696622762
q00377,56319cf9-08c7-bcec-d78d-4b2f4381a524,stated_annual_revenue,3295248.7523118434
q00378,9aa36a45-1f3e-3e9f-518f-10b6b947f3cc,observed_revenue_volatility,1.3983246309133452
q00379,9aa36a45-1f3e-3e9f-518f-10b6b947f3cc,existing_debt_obligations,6030.60639180901
q00380,9aa36a45-1f3e-3e9f-518f-10b6b947f3cc,aggregate_credit_utilization,0.5278330453594962
q00381,83da4c8c-4f85-5b8f-c956-1ebc4c807015,aggregate_credit_utilization,0.45091851927628834
q00382,83da4c8c-4f85-5b8f-c956-1ebc4c807015,observed_cash_balance_p10,2291.842790712165
q00383,83da4c8c-4f85-5b8f-c956-1ebc4c807015,invoice_payment_delinquency_rate,0.07097841408294159
q00384,631e779d-aeaf-88cd-3c68-25d75690a015,existing_debt_obligations,5627.657100064433
q00385,631e779d-aeaf-88cd-3c68-25d75690a015,requested_amount,22440.4095322142
q00386,631e779d-aeaf-88cd-3c68-25d75690a015,application_channel,2.0
q00387,305f850b-767d-97ba-0be4-e182c764f4d8,application_channel,0.0
q00388,305f850b-767d-97ba-0be4-e182c764f4d8,requested_amount,24844.077562583116
q00389,305f850b-767d-97ba-0be4-e182c764f4d8,prior_loans_amount_total,0.0
q00390,39de1426-9bec-ef1d-e2e6-020db492cab6,application_channel,2.0
q00391,39de1426-9bec-ef1d-e2e6-020db492cab6,owner_personal_credit_band,0.0
q00392,39de1426-9bec-ef1d-e2e6-020db492cab6,observed_cash_balance_p10,-1944.1148892156566
q00393,81c0b56b-676d-e918-fb06-1264a559f857,aggregate_credit_utilization,0.5385306273145765
q00394,81c0b56b-676d-e918-fb06-1264a559f857,days_since_last_inquiry_elsewhere,7.101114681681465
q00395,81c0b56b-676d-e918-fb06-1264a559f857,recent_inquiries_count_6mo,6.0
q00396,10be1069-fba4-69ac-756d-1120a18ed730,observed_revenue_volatility,1.1351835818405969
q00397,10be1069-fba4-69ac-756d-1120a18ed730,requested_amount,19390.49432791309
q00398,10be1069-fba4-69ac-756d-1120a18ed730,recent_inquiries_count_6mo,6.0
q00399,ca9d3486-9887-e9d8-3735-980b8cf79c11,stated_time_in_business,6.010373373925232
q00400,ca9d3486-9887-e9d8-3735-980b8cf79c11,existing_debt_obligations,5159.7231616295185
q00401,ca9d3486-9887-e9d8-3735-980b8cf79c11,observed_overdraft_count_3mo,0.0
q00402,96cc37d4-86a0-917d-3c56-ca96425366fd,observed_monthly_revenue_avg_3mo,129210.36652511233
q00403,96cc37d4-86a0-917d-3c56-ca96425366fd,aggregate_credit_utilization,0.4982104862243232
q00404,96cc37d4-86a0-917d-3c56-ca96425366fd,stated_time_in_business,8.889490108755878
q00405,e9f46ce4-6f94-cb0e-8bc3-f1e5392c273f,recent_inquiries_count_6mo,4.0
q00406,e9f46ce4-6f94-cb0e-8bc3-f1e5392c273f,stated_annual_revenue,1465462.2218471451
q00407,e9f46ce4-6f94-cb0e-8bc3-f1e5392c273f,payroll_regularity_score,0.3639152919331955
q00408,9a525436-2f8d-187f-419b-696188fd51fa,multi_lender_inquiry_count_30d,1.0
q00409,9a525436-2f8d-187f-419b-696188fd51fa,observed_overdraft_count_3mo,1.0
q00410,9a525436-2f8d-187f-419b-696188fd51fa,stated_annual_revenue,1290586.5020488738
q00411,009676a7-2600-aa92-5626-70cfa7c42442,stated_annual_revenue,4264723.344238325
q00412,009676a7-2600-aa92-5626-70cfa7c42442,observed_revenue_trend_3mo,-0.48271237093134983
q00413,009676a7-2600-aa92-5626-70cfa7c42442,platform_active_months,16.0
q00414,380ad579-2b2e-b7e9-f045-13fc770e1dcb,observed_cash_balance_p10,-2812.7083234580873
q00415,380ad579-2b2e-b7e9-f045-13fc770e1dcb,observed_overdraft_count_3mo,2.0
q00416,380ad579-2b2e-b7e9-f045-13fc770e1dcb,observed_monthly_revenue_avg_3mo,224540.7233436254
q00417,ad852302-f9b6-ec32-195b-e38ecaf6da21,observed_cash_balance_p10,-3306.6136286996357
q00418,ad852302-f9b6-ec32-195b-e38ecaf6da21,observed_monthly_revenue_avg_3mo,87001.49645542698
q00419,ad852302-f9b6-ec32-195b-e38ecaf6da21,days_since_last_inquiry_elsewhere,32.70846293463941
q00420,6e224f11-9576-6604-07a6-c27172c281d9,application_channel,1.0
q00421,6e224f11-9576-6604-07a6-c27172c281d9,stated_time_in_business,10.479803674737775
q00422,6e224f11-9576-6604-07a6-c27172c281d9,stated_annual_revenue,2205955.688964739
q00423,1af149a4-cb19-72ac-d619-73744dd54f38,observed_revenue_volatility,1.1945976099492763
q00424,1af149a4-cb19-72ac-d619-73744dd54f38,recent_inquiries_count_6mo,0.0
q00425,1af149a4-cb19-72ac-d619-73744dd54f38,observed_overdraft_count_3mo,3.0
q00426,2b815ab6-ccca-b9b7-6292-c548d0ab008a,existing_debt_obligations,8813.239760735214
q00427,2b815ab6-ccca-b9b7-6292-c548d0ab008a,account_age_days,3422.0
q00428,2b815ab6-ccca-b9b7-6292-c548d0ab008a,observed_cash_balance_p10,-884.9747611381487
q00429,a308393e-b5a2-00d7-121b-01de87dd2319,invoice_payment_delinquency_rate,0.224696901882907
q00430,a308393e-b5a2-00d7-121b-01de87dd2319,invoice_payment_delinquency_rate,0.19198166222135035
q00431,a308393e-b5a2-00d7-121b-01de87dd2319,days_since_last_external_decline,9.731568907285169
q00432,06635d6e-f618-2a93-d46c-fb4fd1faf115,stated_time_in_business,2.1876159576542675
q00433,06635d6e-f618-2a93-d46c-fb4fd1faf115,requested_amount,21726.921673126544
q00434,06635d6e-f618-2a93-d46c-fb4fd1faf115,observed_monthly_revenue_avg_3mo,111961.33598114405
q00435,e3d680cb-b058-ce07-51f8-c1c723607902,aggregate_credit_utilization,0.8202290644347179
q00436,e3d680cb-b058-ce07-51f8-c1c723607902,invoice_payment_delinquency_rate,0.22672842759782677
q00437,e3d680cb-b058-ce07-51f8-c1c723607902,stated_time_in_business,6.166183850604615
q00438,a3e703b1-65ac-1ddd-4875-148c238a097f,aggregate_credit_utilization,0.7622955594203734
q00439,a3e703b1-65ac-1ddd-4875-148c238a097f,observed_revenue_volatility,1.2192933821735785
q00440,a3e703b1-65ac-1ddd-4875-148c238a097f,application_channel,2.0
q00441,7b1a27a0-2b09-0f34-3676-316e8915f379,observed_monthly_revenue_avg_3mo,167711.27005422625
q00442,7b1a27a0-2b09-0f34-3676-316e8915f379,application_channel,2.0
q00443,7b1a27a0-2b09-0f34-3676-316e8915f379,invoice_payment_delinquency_rate,0.33421512675804976
q00444,06f9287f-9e04-4db2-4f83-4fcfdbd55520,application_channel,2.0
q00445,06f9287f-9e04-4db2-4f83-4fcfdbd55520,stated_time_in_business,2.2377997712592603
q00446,06f9287f-9e04-4db2-4f83-4fcfdbd55520,recent_inquiries_count_6mo,4.0
q00447,2e72a12f-0f04-c2ac-32f0-bd9d55d8d68a,existing_debt_obligations,7457.510453157747
q00448,2e72a12f-0f04-c2ac-32f0-bd9d55d8d68a,multi_lender_inquiry_count_30d,2.0
q00449,2e72a12f-0f04-c2ac-32f0-bd9d55d8d68a,stated_time_in_business,7.328055956728631
q00450,52eadfdd-3084-e1aa-0d0e-bf8f974eae63,existing_debt_obligations,14675.398698234938
q00451,52eadfdd-3084-e1aa-0d0e-bf8f974eae63,owner_personal_credit_band,4.0
q00452,52eadfdd-3084-e1aa-0d0e-bf8f974eae63,observed_revenue_trend_3mo,0.7682375744086313
q00453,471a3117-583f-7486-c3c3-03bbfa61e242,requested_amount,29249.711474907086
q00454,471a3117-583f-7486-c3c3-03bbfa61e242,stated_time_in_business,7.766347494926595
q00455,471a3117-583f-7486-c3c3-03bbfa61e242,observed_monthly_revenue_avg_3mo,76838.42806806603
q00456,ac8bccda-55ac-af2c-ba1f-5a77314be253,owner_personal_credit_band,0.0
q00457,ac8bccda-55ac-af2c-ba1f-5a77314be253,stated_annual_revenue,1531939.0714504991
q00458,ac8bccda-55ac-af2c-ba1f-5a77314be253,days_since_last_inquiry_elsewhere,17.027669776734324
q00459,5ce42dbd-f531-fa9c-7ce2-32af576bae0b,requested_amount,18726.44645935468
q00460,5ce42dbd-f531-fa9c-7ce2-32af576bae0b,stated_time_in_business,8.320551340662195
q00461,5ce42dbd-f531-fa9c-7ce2-32af576bae0b,prior_loans_amount_total,9952.452893062897
q00462,4b902b89-da74-92d7-ae93-ae941cb6a47b,stated_annual_revenue,1544944.8088335432
q00463,4b902b89-da74-92d7-ae93-ae941cb6a47b,owner_personal_credit_band,1.0
q00464,4b902b89-da74-92d7-ae93-ae941cb6a47b,stated_time_in_business,3.2254902855332994
q00465,6c9c1a38-e225-4b80-6c33-6c44dc21de2e,observed_overdraft_count_3mo,2.0
q00466,6c9c1a38-e225-4b80-6c33-6c44dc21de2e,geography_region,3.0
q00467,6c9c1a38-e225-4b80-6c33-6c44dc21de2e,vintage_years,5.661326654820717
q00468,1c914c74-140e-2ed1-8454-ab9114fcac39,stated_time_in_business,11.789933905957222
q00469,1c914c74-140e-2ed1-8454-ab9114fcac39,observed_revenue_trend_3mo,-0.6740640180042282
q00470,1c914c74-140e-2ed1-8454-ab9114fcac39,owner_personal_credit_band,4.0
q00471,908d7155-5c4d-3158-1197-67994bfea152,application_channel,1.0
q00472,908d7155-5c4d-3158-1197-67994bfea152,observed_overdraft_count_3mo,1.0
q00473,908d7155-5c4d-3158-1197-67994bfea152,observed_monthly_revenue_avg_3mo,191695.9063355201
q00474,cdd47884-27e6-9091-f8d1-be2120cd02c4,vintage_years,3.4316114116971543
q00475,cdd47884-27e6-9091-f8d1-be2120cd02c4,observed_revenue_volatility,1.582368981832443
q00476,cdd47884-27e6-9091-f8d1-be2120cd02c4,platform_active_months,3.0
q00477,804a5bbf-66a1-5ebb-c21d-a581dbc32d53,invoice_payment_delinquency_rate,0.15939627549274502
q00478,804a5bbf-66a1-5ebb-c21d-a581dbc32d53,observed_cash_balance_p10,3817.0794197170303
q00479,804a5bbf-66a1-5ebb-c21d-a581dbc32d53,vintage_years,6.759581827043215
q00480,cf0eb386-65e8-df23-1389-a05b94ae4d85,observed_cash_balance_p10,-155.6722575223975
q00481,cf0eb386-65e8-df23-1389-a05b94ae4d85,stated_time_in_business,6.513555034051154
q00482,cf0eb386-65e8-df23-1389-a05b94ae4d85,aggregate_credit_utilization,0.7901531499548835
q00483,c2b9ffc2-72f3-a6ad-58e0-6446a51006fa,platform_active_months,13.0
q00484,c2b9ffc2-72f3-a6ad-58e0-6446a51006fa,observed_revenue_trend_3mo,-0.5759029308706303
q00485,c2b9ffc2-72f3-a6ad-58e0-6446a51006fa,recent_inquiries_count_6mo,2.0
q00486,35ebf97e-e72c-53e2-3ca7-96988396c6a0,observed_revenue_trend_3mo,-0.8606912412129868
q00487,35ebf97e-e72c-53e2-3ca7-96988396c6a0,payroll_regularity_score,0.3724833749872072
q00488,35ebf97e-e72c-53e2-3ca7-96988396c6a0,aggregate_credit_utilization,0.5491045426558853
q00489,ffd9618e-4b4b-d7e7-90b9-8b038f26d919,observed_cash_balance_p10,216.5231890612432
q00490,ffd9618e-4b4b-d7e7-90b9-8b038f26d919,multi_lender_inquiry_count_30d,1.0
q00491,ffd9618e-4b4b-d7e7-90b9-8b038f26d919,observed_revenue_trend_3mo,0.36266686917695157
q00492,8ad89abd-db03-91c2-efa6-f0d496b93c42,application_channel,1.0
q00493,8ad89abd-db03-91c2-efa6-f0d496b93c42,owner_personal_credit_band,3.0
q00494,8ad89abd-db03-91c2-efa6-f0d496b93c42,invoice_payment_delinquency_rate,0.19267467549166323
q00495,8f50878c-df9f-332c-265b-3a2fde61ed16,stated_annual_revenue,1916080.5868793996
q00496,8f50878c-df9f-332c-265b-3a2fde61ed16,observed_cash_balance_p10,-1152.3794819588759
q00497,8f50878c-df9f-332c-265b-3a2fde61ed16,account_age_days,1336.0
q00498,ba30e844-b995-1194-d5dd-7e9201ea441f,observed_cash_balance_p10,4057.693611340605
q00499,ba30e844-b995-1194-d5dd-7e9201ea441f,observed_overdraft_count_3mo,3.0
q00500,ba30e844-b995-1194-d5dd-7e9201ea441f,stated_time_in_business,6.096538862061251
q00501,6bee4344-1daa-4da3-1653-0d958b1b3c68,stated_annual_revenue,1088052.658902748
q00502,6bee4344-1daa-4da3-1653-0d958b1b3c68,multi_lender_inquiry_count_30d,4.0
q00503,6bee4344-1daa-4da3-1653-0d958b1b3c68,observed_overdraft_count_3mo,3.0
q00504,c041a674-2cbf-0853-2fa6-27bc11c17b01,observed_cash_balance_p10,3297.1055016091873
q00505,c041a674-2cbf-0853-2fa6-27bc11c17b01,aggregate_credit_utilization,0.4785610265123322
q00506,c041a674-2cbf-0853-2fa6-27bc11c17b01,requested_amount,31106.930316053666
q00507,2227380c-7b5a-f071-0196-35ecc82357f9,has_linked_bank_feed,1.0
q00508,2227380c-7b5a-f071-0196-35ecc82357f9,days_since_last_external_decline,31.65396146143491
q00509,2227380c-7b5a-f071-0196-35ecc82357f9,invoice_payment_delinquency_rate,0.39563852712694253
q00510,92539ef9-47e3-2c68-b64d-a7444588c075,requested_amount,30130.48600971176
q00511,92539ef9-47e3-2c68-b64d-a7444588c075,prior_loans_amount_total,0.0
q00512,92539ef9-47e3-2c68-b64d-a7444588c075,aggregate_credit_utilization,0.5417054682583474
q00513,674e3005-c7c4-3d59-63b5-7cb1aa7ea5cf,sector,2.0
q00514,674e3005-c7c4-3d59-63b5-7cb1aa7ea5cf,multi_lender_inquiry_count_30d,5.0
q00515,674e3005-c7c4-3d59-63b5-7cb1aa7ea5cf,prior_loans_default_count,2.0
q00516,c847ddb4-d5ed-c39a-64b9-02f420b72384,stated_time_in_business,3.292927482355089
q00517,c847ddb4-d5ed-c39a-64b9-02f420b72384,application_channel,2.0
q00518,c847ddb4-d5ed-c39a-64b9-02f420b72384,has_linked_bank_feed,1.0
q00519,edc9d262-cbe9-9adf-b9f5-80ef4ae07c84,owner_personal_credit_band,0.0
q00520,edc9d262-cbe9-9adf-b9f5-80ef4ae07c84,geography_region,0.0
q00521,edc9d262-cbe9-9adf-b9f5-80ef4ae07c84,existing_debt_obligations,7798.610651256804
q00522,b5a42d4c-2dbc-e739-a2a7-8dfe4edb740b,vintage_years,10.133823528835455
q00523,b5a42d4c-2dbc-e739-a2a7-8dfe4edb740b,payroll_regularity_score,0.4233902949617607
q00524,b5a42d4c-2dbc-e739-a2a7-8dfe4edb740b,aggregate_credit_utilization,0.3344160047074661
q00525,efd6469b-e16a-a2f2-2bea-b5dae9af72d8,application_channel,0.0
q00526,efd6469b-e16a-a2f2-2bea-b5dae9af72d8,observed_cash_balance_p10,3538.226774398414
q00527,efd6469b-e16a-a2f2-2bea-b5dae9af72d8,observed_overdraft_count_3mo,1.0
q00528,57964fdd-d977-d288-3d76-f1e7e4f28f1a,observed_overdraft_count_3mo,2.0
q00529,57964fdd-d977-d288-3d76-f1e7e4f28f1a,stated_annual_revenue,1740764.5455313432
q00530,57964fdd-d977-d288-3d76-f1e7e4f28f1a,observed_revenue_volatility,0.5294926483731993
q00531,4120ba12-e642-d5c9-3013-8f7be66a6276,payroll_regularity_score,0.7123095331882044
q00532,4120ba12-e642-d5c9-3013-8f7be66a6276,owner_personal_credit_band,0.0
q00533,4120ba12-e642-d5c9-3013-8f7be66a6276,recent_inquiries_count_6mo,6.0
q00534,95a169f1-082d-9da4-5070-04d5bf13c15e,observed_revenue_trend_3mo,1.0138939208053679
q00535,95a169f1-082d-9da4-5070-04d5bf13c15e,stated_time_in_business,2.4211867977946495
q00536,95a169f1-082d-9da4-5070-04d5bf13c15e,days_since_last_inquiry_elsewhere,34.643925640293865
q00537,66ee38df-debb-c208-a8c9-8ee27e816767,owner_personal_credit_band,3.0
q00538,66ee38df-debb-c208-a8c9-8ee27e816767,aggregate_credit_utilization,0.7208334654126912
q00539,66ee38df-debb-c208-a8c9-8ee27e816767,employee_count_bucket,3.0
q00540,953db37a-aa34-5e01-7f46-e9136ccc90c0,recent_inquiries_count_6mo,0.0
q00541,953db37a-aa34-5e01-7f46-e9136ccc90c0,recent_inquiries_count_6mo,0.0
q00542,953db37a-aa34-5e01-7f46-e9136ccc90c0,observed_monthly_revenue_avg_3mo,84941.61663468317
q00543,ff3d1aca-895c-c46d-478f-6e8de0574be7,days_since_last_inquiry_elsewhere,27.928948798983903
q00544,ff3d1aca-895c-c46d-478f-6e8de0574be7,platform_active_months,2.0
q00545,ff3d1aca-895c-c46d-478f-6e8de0574be7,observed_revenue_volatility,1.3030045237800585
q00546,4253a691-f126-3625-1e4a-751cf792ac4a,observed_revenue_volatility,0.8057886164268235
q00547,4253a691-f126-3625-1e4a-751cf792ac4a,existing_debt_obligations,5724.3921151675195
q00548,4253a691-f126-3625-1e4a-751cf792ac4a,application_channel,1.0
q00549,0cb7bd85-8c03-ec9c-c23c-b08fa8789beb,existing_debt_obligations,7954.378414506215
q00550,0cb7bd85-8c03-ec9c-c23c-b08fa8789beb,requested_amount,30775.125957202774
q00551,0cb7bd85-8c03-ec9c-c23c-b08fa8789beb,intended_use_of_funds,3.0
q00552,becc47c4-aa7c-9776-2a36-2f79014a45e4,prior_loans_count,5.0
q00553,becc47c4-aa7c-9776-2a36-2f79014a45e4,application_channel,0.0
q00554,becc47c4-aa7c-9776-2a36-2f79014a45e4,stated_annual_revenue,1237916.2699863387
q00555,3f97461b-ed78-b3b7-e16c-64644ba4b3f2,existing_debt_obligations,11353.827452765174
q00556,3f97461b-ed78-b3b7-e16c-64644ba4b3f2,sector,4.0
q00557,3f97461b-ed78-b3b7-e16c-64644ba4b3f2,observed_revenue_volatility,0.6192656205678927
q00558,31a39866-cd72-9a07-13d7-3b14535b61df,observed_overdraft_count_3mo,4.0
q00559,31a39866-cd72-9a07-13d7-3b14535b61df,observed_revenue_trend_3mo,-0.8654764484358709
q00560,31a39866-cd72-9a07-13d7-3b14535b61df,observed_revenue_volatility,0.623107660112171
q00561,ac858922-8f39-0227-446d-9f7ccdb1876d,observed_cash_balance_p10,-132.02002421561156
q00562,ac858922-8f39-0227-446d-9f7ccdb1876d,observed_revenue_volatility,1.2387457611260766
q00563,ac858922-8f39-0227-446d-9f7ccdb1876d,application_channel,0.0
q00564,2087eebd-39f9-0c97-4fc8-e2ec7ab7576f,existing_debt_obligations,9224.860959524633
q00565,2087eebd-39f9-0c97-4fc8-e2ec7ab7576f,account_age_days,2310.0
q00566,2087eebd-39f9-0c97-4fc8-e2ec7ab7576f,requested_amount,26447.522694366977
q00567,a2650b94-748b-0e1f-6111-8ecb2c9a96ed,observed_revenue_trend_3mo,-0.8452609286955141
